Series,Asset,Mean Return,Std Deviation
19-27,S&P 500 (includes dividends),0.146525,0.17078943907630822
19-27,US Small cap (bottom decile),0.176075,0.2555147289502629
19-27,US T. Bond (10-year),0.08033,0.08327027080537207
19-27,Baa Corporate Bond,0.10078000000000001,0.058585588312269565
19-27,Real Estate,0.053774999999999996,0.042312146756669
19-27,Gold*,-0.0039000000000000076,0.12668306495885084
19-27,3-month T.Bill,0.044875000000000005,0.01895967674052654
19-27,Bitcoin*,0.37723,0.09374020145285081
19-27,International Stocks,0.07846000000000002,0.179450357891447
19-27,Emerging Markets,0.16810000000000003,0.33341384431206117
19-27,NASDAQ 100,0.21267,0.37456460773599665
19-27,Ethereum,0.25493,0.08687362933413229
19-27,XRP,0.09131999999999998,0.10579784894838487
19-27,SOL,0.40798999999999996,0.10759508353080079
