Series,Asset,Mean Return,Std Deviation
20-35,S&P 500 (includes dividends),0.144885,0.17170130513251936
20-35,US Small cap (bottom decile),0.12201000000000002,0.25324833848886047
20-35,US T. Bond (10-year),0.07555500000000001,0.0959367635750923
20-35,Baa Corporate Bond,0.09222,0.07028950359612361
20-35,Real Estate,0.020245000000000003,0.06342339328504487
20-35,Gold*,0.04782499999999999,0.15892754348742502
20-35,3-month T.Bill,0.03374,0.02522777083003236
20-35,Bitcoin*,0.37723,0.09374020145285081
20-35,International Stocks,0.084915,0.18790067441967423
20-35,Emerging Markets,0.16660999999999998,0.3526433339046244
20-35,NASDAQ 100,0.207735,0.28014045776886165
20-35,Ethereum,0.25493,0.08687362933413229
20-35,XRP,0.09131999999999998,0.10579784894838487
20-35,SOL,0.40798999999999996,0.10759508353080079
