Series,Asset,Mean Return,Std Deviation
36-42,S&P 500 (includes dividends),0.118605,0.15530542904056407
36-42,US Small cap (bottom decile),0.106165,0.24861871732688018
36-42,US T. Bond (10-year),0.049760000000000006,0.08524115882538631
36-42,Baa Corporate Bond,0.07301500000000001,0.0651581337573203
36-42,Real Estate,0.030379999999999997,0.06593285739455348
36-42,Gold*,0.08143999999999998,0.16617718318266894
36-42,3-month T.Bill,0.010005000000000002,0.014926785355615977
36-42,Bitcoin*,0.37723,0.09374020145285081
36-42,International Stocks,0.0722,0.18419473676691084
36-42,Emerging Markets,0.10138,0.283553356345392
36-42,NASDAQ 100,0.16652999999999998,0.20924697344223847
36-42,Ethereum,0.25493,0.08687362933413229
36-42,XRP,0.09131999999999998,0.10579784894838487
36-42,SOL,0.40798999999999996,0.10759508353080079
