Series,Asset,Mean Return,Std Deviation
22-33,S&P 500 (includes dividends),0.08015000000000003,0.17672772546312143
22-33,US Small cap (bottom decile),0.12092500000000002,0.29157325679655083
22-33,US T. Bond (10-year),0.044904999999999994,0.09353422945075973
22-33,Baa Corporate Bond,0.06048,0.07073098479822203
22-33,Real Estate,-0.004184999999999997,0.06400804451909067
22-33,Gold*,0.05014,0.1559750938282675
22-33,3-month T.Bill,0.0,0.0
22-33,Bitcoin*,0.3342900000000001,0.09145159720627599
22-33,International Stocks,0.05495,0.19803298103838
22-33,Emerging Markets,0.13857500000000003,0.369580186976065
22-33,NASDAQ 100,0.173085,0.3647036363881458
22-33,Ethereum,0.21570499999999998,0.08346182534233051
22-33,XRP,0.057479999999999996,0.104653747889736
22-33,SOL,0.364095,0.10478710986918591
