Series,Asset,Mean Return,Std Deviation
28-37,S&P 500 (includes dividends),0.071535,0.1801742702438246
28-37,US Small cap (bottom decile),0.11874,0.29332675403307307
28-37,US T. Bond (10-year),0.035519999999999996,0.08798021069356568
28-37,Baa Corporate Bond,0.052550000000000006,0.05409023163099541
28-37,Real Estate,0.01887,0.06599514415948782
28-37,Gold*,0.055135,0.15982464494432314
28-37,3-month T.Bill,0.0017649999999999999,0.019157581294428364
28-37,Bitcoin*,0.348275,0.09190523652110365
28-37,International Stocks,0.056794999999999984,0.2046384063222377
28-37,Emerging Markets,0.094485,0.3311864815366587
28-37,NASDAQ 100,0.12851500000000002,0.3695420598168552
28-37,Ethereum,0.22865000000000002,0.08643024263592729
28-37,XRP,0.06838000000000001,0.10352820414085999
28-37,SOL,0.3783950000000001,0.10537506683521637
