Series,Asset,Mean Return,Std Deviation
28-37,S&P 500 (includes dividends),0.09468000000000001,0.1836890983213355
28-37,US Small cap (bottom decile),0.14292999999999997,0.29899306645719004
28-37,US T. Bond (10-year),0.057604999999999996,0.08792395922195018
28-37,Baa Corporate Bond,0.07526999999999999,0.057481155722183375
28-37,Real Estate,0.04084,0.06881761096512555
28-37,Gold*,0.07841000000000001,0.16747178521203288
28-37,3-month T.Bill,0.023300000000000005,0.021513716554793595
28-37,Bitcoin*,0.37723,0.09374020145285081
28-37,International Stocks,0.08015000000000003,0.21152831712886203
28-37,Emerging Markets,0.11949999999999998,0.34326240231360217
28-37,NASDAQ 100,0.15292999999999995,0.3777796992400395
28-37,Ethereum,0.25493,0.08687362933413229
28-37,XRP,0.09131999999999998,0.10579784894838487
28-37,SOL,0.40798999999999996,0.10759508353080079
