Series,Asset,Mean Return,Std Deviation
36-40,S&P 500 (includes dividends),0.11437000000000001,0.15172375902485274
36-40,US Small cap (bottom decile),0.120525,0.25943470099226773
36-40,US T. Bond (10-year),0.037945000000000007,0.09066203566281927
36-40,Baa Corporate Bond,0.07490000000000001,0.06893804999303436
36-40,Real Estate,0.019334999999999998,0.06669542929971801
36-40,Gold*,0.086955,0.1715997008799994
36-40,3-month T.Bill,0.008945000000000002,0.014872633823304643
36-40,Bitcoin*,0.37723,0.09374020145285081
36-40,International Stocks,0.077065,0.1897373538536058
36-40,Emerging Markets,0.13170500000000002,0.3225706409373563
36-40,NASDAQ 100,0.16014,0.20859962254595715
36-40,Ethereum,0.25493,0.08687362933413229
36-40,XRP,0.09131999999999998,0.10579784894838487
36-40,SOL,0.40798999999999996,0.10759508353080079
